delta1,delta2,delta3,delta4
0000,0000,0002,-003,
0000,0000,0002,-003,
0006,0003,0004,0003,
0006,0003,0004,0003,
0006,0003,0004,0003,
0002,-002,0001,-002,
0002,-002,0001,-002,
0002,-002,0001,-002,
0003,0004,0003,0004,
0003,0004,0003,0004,
0003,0004,0003,0004,
0000,0000,0001,0000,
0000,0000,0001,0000,
0000,0000,0001,0000,
0003,0001,0005,0003,
0003,0001,0005,0003,
0003,0001,0005,0003,
0000,-002,0003,-004,
0000,-001,0003,-003,
0000,-001,0003,-003,
0006,0008,0004,0001,
0006,0008,0004,0001,
0006,0008,0004,0001,
0007,0004,0004,0004,
0007,0004,0004,0004,
0007,0004,0004,0004,
0004,0004,0001,0002,
0004,0004,0001,0002,
0004,0004,0001,0002,
0007,0005,0000,0002,
