delta1,delta2,delta3,delta4
0003,0002,0005,0003,
-001,0000,0002,0001,
-001,0000,0002,0001,
-001,0000,0002,0001,
0000,0002,0002,-001,
0000,0002,0002,-001,
0000,0002,0002,-001,
0003,0006,0007,0007,
0003,0006,0007,0007,
0003,0006,0007,0007,
0003,0002,0000,0000,
0003,0002,0000,0000,
0003,0002,0000,0000,
0005,0006,0003,0006,
0005,0006,0003,0006,
0005,0006,0003,0006,
0002,0005,0003,0004,
0002,0005,0003,0004,
0002,0005,0003,0004,
0005,0006,0008,0007,
0005,0006,0008,0007,
0005,0006,0008,0007,
0002,0009,0007,0007,
0002,0009,0007,0007,
0002,0009,0007,0007,
0000,0001,0003,0007,
0000,0001,0003,0007,
0000,0001,0003,0007,
0000,0001,0002,0001,
0000,0001,0002,0001,
