delta1,delta2,delta3,delta4
0001,-001,0000,0000,
0001,-002,0000,0000,
-001,0002,0001,0000,
-001,0002,0001,0000,
-001,0002,0001,0000,
0000,-001,0000,0001,
0000,-001,0000,0001,
0000,-001,0000,0001,
0002,0000,-001,0000,
0002,0000,-001,0000,
0002,0000,-001,0000,
0003,-002,0000,-002,
0003,-002,0000,-002,
0003,-002,0000,-002,
0004,0002,0002,0002,
0004,0002,0002,0002,
0004,0002,0002,0002,
0002,0002,0000,0000,
0002,0002,0000,0000,
0001,0002,0000,0000,
0001,0000,0001,0001,
0001,0000,0001,0001,
0001,0000,0001,0001,
0001,0000,0000,0001,
0001,0000,0000,0001,
0001,0000,0000,0001,
0001,0001,0002,0002,
0001,0001,0002,0002,
0001,0001,0002,0002,
0003,-001,-001,0001,
