delta1,delta2,delta3,delta4
0075,0037,0040,0044,
0075,0037,0040,0044,
0075,0032,0040,0044,
0075,0032,0040,0044,
0075,0032,0045,0044,
0074,0034,0045,0042,
0074,0034,0045,0042,
0074,0034,0043,0042,
0076,0037,0043,0044,
0076,0037,0043,0044,
0076,0037,0045,0045,
0078,0036,0040,0041,
0078,0035,0040,0041,
0078,0035,0040,0041,
0081,0036,0043,0047,
0081,0036,0043,0047,
0078,0036,0042,0047,
0078,0037,0042,0048,
0078,0037,0042,0048,
0076,0037,0042,0048,
0076,0035,0042,0044,
0076,0035,0042,0044,
0077,0035,0045,0044,
0077,0037,0043,0044,
0077,0037,0043,0044,
0079,0037,0043,0044,
0075,0033,0043,0041,
0075,0033,0043,0041,
0075,0033,0043,0041,
0075,0032,0044,0043,
