delta1,delta2,delta3,delta4
0074,0027,0038,0036,
0074,0027,0038,0036,
0074,0027,0039,0036,
0073,0025,0038,0037,
0073,0025,0038,0037,
0073,0025,0032,0037,
0072,0028,0032,0035,
0072,0028,0032,0035,
0072,0028,0038,0035,
0076,0028,0034,0041,
0076,0028,0034,0041,
0075,0031,0034,0041,
0075,0030,0035,0039,
0075,0030,0035,0039,
0072,0030,0036,0039,
0070,0027,0036,0039,
0069,0027,0036,0039,
0069,0027,0036,0037,
0072,0023,0037,0032,
0072,0023,0037,0032,
0072,0023,0035,0032,
0072,0023,0035,0033,
0072,0023,0035,0033,
0072,0023,0037,0036,
0070,0026,0035,0035,
0070,0026,0035,0035,
0070,0026,0034,0035,
0073,0028,0033,0040,
0073,0028,0033,0040,
0073,0029,0033,0040,
