delta1,delta2,delta3,delta4
0076,0026,0032,0038,
0075,0024,0034,0036,
0075,0024,0034,0036,
0074,0024,0034,0036,
0074,0027,0030,0035,
0074,0027,0030,0035,
0076,0027,0030,0035,
0078,0027,0032,0037,
0078,0027,0032,0037,
0078,0027,0032,0037,
0076,0026,0036,0037,
0076,0026,0036,0037,
0076,0026,0031,0037,
0076,0027,0030,0038,
0076,0027,0030,0038,
0076,0027,0030,0038,
0078,0027,0034,0036,
0078,0027,0034,0036,
0078,0027,0034,0034,
0074,0025,0033,0034,
0074,0025,0033,0034,
0074,0025,0033,0035,
0075,0021,0034,0036,
0075,0021,0034,0036,
0072,0021,0033,0036,
0072,0026,0033,0038,
0072,0026,0033,0038,
0073,0026,0034,0038,
0073,0026,0033,0036,
0073,0026,0033,0036,
