delta1,delta2,delta3,delta4
0096,0039,0050,0049,
0092,0039,0050,0049,
0091,0039,0050,0054,
0091,0039,0050,0054,
0091,0039,0049,0054,
0096,0043,0049,0055,
0096,0043,0049,0055,
0097,0041,0052,0055,
0095,0041,0052,0052,
0095,0041,0052,0052,
0092,0041,0051,0052,
0092,0041,0051,0053,
0092,0041,0051,0053,
0092,0041,0052,0053,
0102,0042,0053,0054,
0102,0042,0054,0054,
0102,0042,0054,0054,
0093,0042,0054,0054,
0093,0042,0054,0054,
0093,0041,0048,0054,
0093,0041,0048,0054,
0093,0041,0048,0054,
0095,0041,0050,0054,
0093,0042,0051,0053,
0093,0042,0051,0053,
0093,0042,0052,0053,
0096,0040,0051,0052,
0096,0040,0051,0052,
0096,0040,0051,0052,
0096,0041,0049,0054,
