delta1,delta2,delta3,delta4
0082,0020,0024,0032,
0082,0020,0027,0032,
0079,0019,0027,0028,
0079,0019,0027,0028,
0079,0019,0026,0028,
0080,0018,0026,0027,
0080,0018,0026,0027,
0080,0018,0030,0027,
0083,0016,0028,0028,
0083,0016,0028,0028,
0082,0016,0022,0028,
0081,0017,0022,0026,
0081,0017,0022,0026,
0081,0019,0025,0026,
0084,0019,0028,0031,
0084,0019,0028,0031,
0084,0019,0028,0031,
0086,0016,0029,0026,
0086,0016,0029,0026,
0086,0016,0027,0026,
0083,0019,0027,0028,
0083,0019,0027,0028,
0083,0019,0028,0028,
0083,0019,0028,0030,
0083,0019,0028,0030,
0083,0019,0026,0030,
0082,0017,0026,0029,
0082,0017,0026,0029,
0082,0017,0029,0029,
0081,0017,0025,0029,
