delta1,delta2,delta3,delta4
0067,0025,0034,0035,
0062,0029,0034,0037,
0062,0029,0034,0037,
0062,0029,0035,0038,
0066,0024,0035,0039,
0066,0024,0035,0039,
0070,0024,0035,0039,
0067,0026,0034,0037,
0067,0026,0034,0037,
0067,0026,0034,0037,
0067,0024,0037,0037,
0067,0024,0037,0037,
0067,0024,0036,0038,
0066,0023,0036,0035,
0066,0023,0036,0035,
0066,0023,0038,0035,
0068,0028,0035,0038,
0068,0028,0035,0038,
0065,0028,0035,0038,
0065,0029,0036,0039,
0065,0029,0036,0039,
0066,0026,0036,0039,
0066,0026,0036,0041,
0066,0026,0036,0041,
0067,0028,0036,0042,
0066,0027,0034,0038,
0066,0027,0034,0038,
0066,0027,0034,0038,
0068,0024,0035,0036,
0068,0024,0035,0036,
