delta1,delta2,delta3,delta4
0079,0017,0023,0028,
0079,0017,0023,0028,
0079,0017,0023,0028,
0075,0013,0026,0027,
0075,0013,0026,0027,
0075,0013,0029,0027,
0080,0017,0027,0029,
0080,0017,0027,0029,
0080,0017,0027,0029,
0077,0015,0029,0026,
0077,0015,0029,0026,
0077,0015,0027,0026,
0079,0018,0027,0028,
0079,0018,0027,0028,
0079,0018,0030,0028,
0081,0019,0027,0029,
0081,0019,0027,0029,
0080,0019,0027,0031,
0080,0020,0027,0029,
0080,0020,0027,0029,
0080,0020,0025,0029,
0077,0015,0025,0026,
0077,0015,0025,0026,
0077,0015,0032,0026,
0080,0019,0026,0026,
0080,0019,0026,0026,
0080,0019,0026,0026,
0080,0016,0027,0027,
0080,0016,0027,0027,
0080,0016,0023,0027,
