delta1,delta2,delta3,delta4
0080,0034,0041,0041,
0080,0034,0041,0041,
0086,0035,0041,0044,
0086,0035,0041,0044,
0085,0035,0041,0044,
0085,0033,0042,0041,
0085,0033,0042,0041,
0085,0033,0042,0041,
0087,0035,0043,0045,
0087,0035,0043,0045,
0085,0035,0042,0045,
0083,0031,0042,0044,
0083,0031,0042,0044,
0083,0031,0042,0044,
0087,0033,0042,0044,
0087,0033,0042,0044,
0087,0034,0040,0044,
0086,0032,0040,0044,
0086,0032,0040,0044,
0085,0032,0041,0044,
0083,0035,0041,0043,
0083,0035,0041,0043,
0083,0035,0043,0043,
0086,0035,0042,0046,
0086,0035,0042,0046,
0088,0035,0042,0046,
0084,0032,0042,0039,
0084,0032,0042,0039,
0084,0032,0042,0039,
0087,0037,0040,0045,
