delta1,delta2,delta3,delta4
0064,0025,0035,0032,
0064,0025,0035,0032,
0064,0025,0036,0032,
0062,0025,0038,0034,
0062,0025,0038,0034,
0062,0025,0038,0034,
0065,0025,0036,0035,
0065,0025,0036,0035,
0065,0025,0036,0035,
0066,0027,0033,0037,
0066,0027,0033,0037,
0066,0027,0033,0037,
0069,0024,0037,0040,
0069,0024,0037,0040,
0067,0024,0037,0038,
0066,0029,0037,0035,
0066,0029,0037,0035,
0066,0029,0035,0035,
0069,0030,0035,0039,
0069,0030,0035,0039,
0068,0030,0036,0039,
0068,0027,0033,0040,
0068,0027,0033,0040,
0071,0027,0033,0040,
0066,0024,0038,0035,
0066,0024,0038,0035,
0066,0024,0035,0035,
0067,0021,0035,0034,
0067,0021,0035,0034,
0067,0021,0036,0034,
