delta1,delta2,delta3,delta4
0150,0046,0052,0059,
0150,0046,0052,0059,
0150,0046,0052,0059,
0153,0041,0053,0057,
0153,0041,0053,0057,
0153,0041,0054,0048,
0153,0042,0054,0048,
0153,0042,0054,0048,
0153,0042,0054,0056,
0157,0044,0055,0054,
0157,0044,0055,0054,
0157,0044,0057,0054,
0156,0041,0052,0054,
0156,0041,0052,0054,
0153,0041,0052,0054,
0150,0040,0055,0056,
0150,0040,0055,0056,
0150,0040,0053,0056,
0147,0037,0053,0054,
0147,0037,0053,0054,
0147,0037,0055,0054,
0150,0042,0054,0054,
0150,0042,0054,0054,
0150,0042,0053,0054,
0147,0042,0049,0055,
0147,0042,0049,0055,
0147,0042,0049,0057,
0144,0041,0051,0055,
0144,0041,0051,0055,
0144,0041,0053,0055,
