delta1,delta2,delta3,delta4
0080,0022,0027,0030,
0080,0022,0028,0030,
0080,0017,0030,0029,
0080,0016,0030,0029,
0080,0016,0028,0029,
0079,0021,0025,0032,
0079,0021,0025,0032,
0079,0021,0025,0032,
0079,0016,0031,0029,
0079,0016,0031,0029,
0079,0016,0031,0029,
0082,0022,0029,0033,
0082,0022,0029,0033,
0082,0022,0027,0033,
0085,0022,0027,0033,
0085,0022,0027,0033,
0080,0022,0027,0030,
0076,0018,0027,0030,
0076,0018,0027,0030,
0076,0018,0028,0031,
0081,0016,0030,0028,
0081,0014,0030,0028,
0081,0014,0028,0028,
0077,0019,0028,0028,
0077,0019,0028,0028,
0077,0019,0028,0028,
0078,0020,0027,0029,
0078,0020,0027,0029,
0078,0020,0027,0029,
0080,0020,0030,0032,
