delta1,delta2,delta3,delta4
0070,0026,0038,0037,
0070,0026,0038,0037,
0070,0026,0039,0037,
0068,0026,0039,0038,
0068,0026,0039,0038,
0068,0026,0036,0038,
0070,0029,0035,0039,
0070,0029,0035,0039,
0069,0029,0035,0039,
0065,0025,0039,0040,
0065,0025,0039,0040,
0065,0025,0033,0040,
0069,0027,0033,0038,
0069,0027,0033,0038,
0069,0027,0037,0038,
0069,0031,0037,0038,
0069,0031,0037,0038,
0067,0031,0037,0042,
0066,0024,0038,0041,
0066,0024,0038,0041,
0066,0024,0038,0041,
0064,0027,0036,0038,
0064,0027,0036,0038,
0064,0027,0036,0038,
0067,0028,0034,0042,
0067,0028,0034,0042,
0067,0028,0034,0041,
0065,0028,0040,0038,
0065,0028,0040,0038,
0065,0028,0037,0038,
