delta1,delta2,delta3,delta4
0072,0027,0035,0039,
0072,0027,0031,0038,
0069,0021,0031,0036,
0069,0021,0031,0036,
0069,0021,0032,0036,
0072,0023,0034,0033,
0072,0023,0034,0033,
0072,0023,0033,0033,
0069,0021,0033,0035,
0069,0021,0033,0035,
0069,0021,0035,0035,
0068,0024,0035,0032,
0068,0024,0035,0032,
0068,0024,0032,0032,
0074,0023,0032,0040,
0074,0023,0032,0040,
0073,0023,0035,0040,
0073,0024,0032,0039,
0073,0024,0032,0039,
0067,0024,0032,0037,
0067,0020,0034,0037,
0067,0020,0034,0037,
0070,0020,0035,0037,
0072,0023,0032,0035,
0072,0023,0032,0035,
0074,0023,0032,0035,
0071,0024,0033,0036,
0071,0024,0033,0036,
0071,0024,0035,0036,
0073,0019,0031,0034,
