delta1,delta2,delta3,delta4
0134,0042,0052,0056,
0133,0042,0052,0056,
0133,0042,0053,0056,
0141,0040,0051,0057,
0141,0040,0051,0057,
0141,0040,0051,0057,
0139,0037,0053,0051,
0139,0037,0053,0051,
0139,0037,0053,0051,
0139,0038,0052,0054,
0139,0038,0052,0054,
0139,0038,0052,0054,
0142,0037,0055,0057,
0142,0037,0055,0057,
0142,0037,0055,0057,
0144,0043,0054,0057,
0144,0043,0054,0057,
0139,0040,0049,0057,
0137,0040,0049,0058,
0137,0040,0049,0058,
0136,0040,0054,0058,
0136,0043,0053,0054,
0136,0043,0053,0054,
0135,0043,0053,0054,
0135,0042,0055,0051,
0135,0042,0055,0051,
0137,0042,0054,0051,
0138,0040,0054,0051,
0138,0040,0054,0051,
0137,0040,0052,0051,
