delta1,delta2,delta3,delta4
0081,0032,0042,0046,
0081,0032,0040,0046,
0083,0033,0040,0046,
0083,0033,0040,0046,
0084,0033,0046,0046,
0085,0036,0046,0045,
0085,0036,0046,0045,
0082,0036,0039,0045,
0082,0037,0039,0045,
0082,0037,0039,0045,
0084,0036,0041,0045,
0080,0034,0042,0042,
0080,0034,0042,0042,
0080,0034,0042,0042,
0083,0034,0042,0043,
0083,0034,0042,0043,
0081,0034,0042,0043,
0079,0031,0043,0043,
0079,0032,0043,0043,
0079,0032,0043,0043,
0086,0034,0042,0047,
0086,0034,0042,0047,
0086,0034,0042,0047,
0086,0035,0042,0047,
0086,0035,0042,0047,
0083,0035,0042,0047,
0083,0034,0042,0046,
0083,0034,0042,0046,
0088,0034,0042,0046,
0084,0035,0044,0046,
