delta1,delta2,delta3,delta4
0077,0015,0027,0028,
0077,0015,0025,0028,
0078,0021,0025,0031,
0078,0021,0025,0031,
0078,0018,0028,0031,
0077,0015,0031,0027,
0077,0015,0031,0027,
0075,0015,0027,0027,
0073,0017,0027,0029,
0073,0017,0027,0029,
0073,0017,0025,0029,
0077,0017,0025,0028,
0077,0017,0025,0028,
0077,0017,0026,0028,
0075,0018,0026,0027,
0075,0018,0026,0027,
0075,0018,0030,0027,
0076,0016,0031,0026,
0076,0016,0031,0026,
0076,0016,0024,0026,
0077,0018,0024,0027,
0077,0018,0024,0027,
0077,0018,0027,0027,
0077,0019,0027,0028,
0077,0019,0027,0028,
0077,0019,0029,0028,
0078,0018,0026,0029,
0078,0018,0026,0029,
0078,0018,0026,0029,
0075,0017,0026,0030,
