delta1,delta2,delta3,delta4
0088,0036,0040,0048,
0086,0034,0040,0041,
0086,0034,0040,0041,
0086,0034,0043,0041,
0087,0036,0040,0047,
0087,0036,0040,0047,
0080,0036,0040,0047,
0080,0030,0043,0043,
0080,0030,0043,0043,
0080,0030,0041,0043,
0081,0031,0041,0043,
0081,0031,0041,0043,
0081,0031,0044,0042,
0082,0035,0040,0042,
0082,0035,0040,0042,
0082,0035,0040,0047,
0083,0035,0040,0043,
0083,0035,0040,0043,
0084,0035,0039,0043,
0084,0035,0039,0044,
0084,0035,0039,0044,
0084,0035,0041,0044,
0078,0034,0039,0046,
0078,0034,0039,0046,
0078,0034,0039,0047,
0081,0028,0039,0041,
0081,0026,0039,0041,
0081,0026,0039,0041,
0080,0034,0042,0042,
0080,0034,0042,0042,
