delta1,delta2,delta3,delta4
0075,0023,0028,0032,
0075,0023,0028,0033,
0068,0017,0029,0023,
0068,0017,0029,0023,
0068,0017,0027,0023,
0072,0019,0027,0033,
0072,0019,0027,0033,
0072,0019,0029,0032,
0074,0021,0028,0032,
0074,0021,0028,0032,
0074,0021,0028,0030,
0074,0019,0033,0030,
0074,0019,0033,0030,
0075,0019,0028,0030,
0074,0019,0028,0032,
0074,0019,0028,0032,
0074,0019,0031,0032,
0074,0018,0031,0030,
0074,0018,0031,0030,
0070,0018,0030,0030,
0070,0016,0030,0029,
0070,0016,0030,0029,
0071,0016,0031,0029,
0071,0022,0028,0032,
0071,0022,0028,0032,
0072,0021,0028,0032,
0070,0016,0029,0032,
0070,0016,0029,0032,
0070,0016,0029,0032,
0072,0019,0029,0027,
