delta1,delta2,delta3,delta4
0067,0018,0031,0032,
0067,0018,0031,0032,
0064,0018,0030,0032,
0062,0020,0030,0027,
0062,0020,0030,0027,
0062,0020,0028,0027,
0065,0019,0028,0033,
0065,0019,0028,0033,
0065,0019,0026,0033,
0066,0019,0026,0034,
0066,0019,0026,0034,
0066,0019,0026,0034,
0065,0024,0030,0032,
0065,0024,0030,0032,
0065,0024,0035,0032,
0064,0022,0030,0032,
0064,0022,0030,0032,
0064,0022,0030,0032,
0068,0023,0029,0037,
0068,0023,0029,0037,
0068,0023,0029,0036,
0066,0021,0030,0030,
0066,0021,0030,0030,
0066,0021,0032,0030,
0067,0020,0032,0033,
0067,0020,0032,0033,
0067,0020,0029,0033,
0070,0022,0029,0034,
0070,0022,0029,0034,
0067,0019,0027,0030,
