delta1,delta2,delta3,delta4
0077,0033,0042,0041,
0077,0033,0042,0041,
0080,0031,0043,0044,
0080,0031,0043,0044,
0080,0031,0043,0044,
0080,0032,0043,0043,
0080,0032,0043,0043,
0080,0032,0044,0043,
0079,0032,0044,0046,
0079,0032,0044,0046,
0079,0032,0043,0046,
0079,0035,0043,0046,
0079,0035,0043,0046,
0079,0035,0043,0045,
0079,0034,0040,0045,
0079,0034,0040,0045,
0078,0034,0040,0047,
0078,0036,0041,0047,
0078,0036,0041,0047,
0082,0036,0043,0047,
0080,0037,0044,0048,
0080,0037,0044,0048,
0080,0036,0042,0047,
0083,0035,0042,0047,
0083,0035,0042,0047,
0083,0034,0043,0049,
0083,0034,0042,0047,
0083,0034,0042,0047,
0080,0038,0042,0047,
0075,0032,0041,0041,
