delta1,delta2,delta3,delta4
0075,0033,0040,0044,
0075,0033,0040,0044,
0077,0033,0040,0044,
0075,0030,0041,0046,
0075,0030,0041,0046,
0075,0030,0044,0045,
0075,0031,0046,0044,
0075,0031,0046,0044,
0078,0031,0045,0044,
0075,0029,0045,0044,
0075,0029,0045,0044,
0075,0029,0042,0044,
0075,0032,0039,0044,
0075,0032,0039,0044,
0075,0032,0039,0044,
0080,0035,0042,0045,
0080,0035,0042,0045,
0078,0035,0042,0045,
0074,0030,0042,0042,
0074,0030,0042,0042,
0074,0030,0042,0042,
0083,0035,0040,0046,
0083,0035,0040,0046,
0079,0035,0040,0046,
0072,0027,0040,0044,
0072,0026,0040,0044,
0072,0026,0042,0044,
0079,0032,0042,0043,
0079,0032,0042,0043,
0079,0032,0042,0043,
