delta1,delta2,delta3,delta4
0141,0047,0048,0062,
0158,0048,0060,0065,
0162,0048,0060,0065,
0166,0048,0060,0065,
0189,0048,0064,0062,
0189,0048,0064,0062,
0182,0051,0064,0062,
0182,0045,0064,0066,
0183,0045,0064,0066,
0190,0045,0066,0066,
0188,0045,0066,0066,
0188,0045,0066,0066,
0188,0045,0065,0066,
0190,0044,0063,0063,
0190,0044,0063,0063,
0189,0044,0063,0063,
0183,0042,0065,0062,
0183,0042,0065,0062,
0180,0042,0060,0062,
0173,0043,0060,0062,
0173,0043,0060,0062,
0173,0043,0062,0062,
0172,0044,0061,0062,
0172,0044,0061,0062,
0172,0044,0058,0062,
0176,0048,0058,0061,
0176,0048,0058,0061,
0162,0048,0056,0061,
0160,0044,0056,0060,
0160,0044,0056,0060,
