delta1,delta2,delta3,delta4
0079,0026,0032,0036,
0079,0026,0032,0036,
0077,0025,0034,0034,
0077,0025,0034,0034,
0077,0025,0034,0034,
0078,0023,0036,0036,
0078,0023,0036,0036,
0079,0023,0035,0036,
0076,0027,0035,0038,
0076,0027,0035,0038,
0076,0027,0036,0038,
0079,0021,0034,0032,
0079,0021,0034,0032,
0079,0021,0033,0032,
0078,0027,0032,0036,
0078,0027,0032,0036,
0078,0027,0032,0040,
0077,0026,0033,0035,
0077,0026,0033,0035,
0077,0026,0033,0035,
0075,0024,0033,0032,
0075,0024,0033,0032,
0075,0024,0033,0032,
0079,0026,0030,0038,
0079,0026,0030,0038,
0079,0026,0030,0038,
0075,0022,0036,0038,
0075,0022,0036,0038,
0075,0022,0033,0038,
0077,0024,0033,0036,
