delta1,delta2,delta3,delta4
0075,0036,0044,0044,
0075,0037,0044,0048,
0075,0037,0044,0048,
0077,0037,0045,0048,
0075,0034,0044,0045,
0075,0034,0044,0045,
0071,0034,0041,0045,
0071,0036,0041,0048,
0071,0036,0041,0048,
0074,0038,0045,0049,
0072,0032,0048,0044,
0072,0032,0048,0044,
0072,0032,0046,0044,
0073,0034,0044,0046,
0073,0034,0044,0046,
0071,0033,0040,0046,
0071,0033,0040,0046,
0071,0033,0040,0046,
0073,0036,0043,0050,
0072,0032,0043,0046,
0072,0032,0043,0046,
0072,0032,0040,0046,
0067,0034,0040,0043,
0067,0034,0040,0043,
0067,0034,0043,0043,
0075,0038,0046,0048,
0075,0038,0046,0048,
0076,0038,0046,0049,
0076,0035,0048,0047,
0076,0035,0048,0047,
