delta1,delta2,delta3,delta4
0066,0030,0035,0040,
0066,0030,0035,0040,
0066,0030,0035,0040,
0063,0030,0035,0035,
0063,0030,0035,0035,
0063,0031,0033,0035,
0065,0026,0033,0035,
0065,0026,0033,0035,
0065,0026,0037,0035,
0067,0023,0037,0036,
0067,0023,0037,0036,
0066,0023,0034,0036,
0063,0026,0034,0036,
0063,0026,0034,0036,
0063,0026,0034,0036,
0064,0024,0033,0037,
0064,0024,0033,0037,
0064,0024,0033,0035,
0064,0024,0033,0035,
0064,0024,0033,0035,
0064,0024,0035,0038,
0068,0028,0035,0039,
0068,0028,0035,0039,
0066,0029,0035,0038,
0063,0024,0036,0037,
0063,0024,0036,0037,
0063,0024,0036,0037,
0063,0027,0033,0036,
0063,0027,0033,0036,
0063,0027,0033,0036,
