delta1,delta2,delta3,delta4
0099,0039,0048,0051,
0099,0039,0048,0051,
0097,0039,0048,0051,
0097,0039,0049,0051,
0097,0039,0049,0051,
0100,0039,0049,0051,
0100,0046,0049,0055,
0100,0046,0049,0055,
0100,0034,0035,0041,
0101,0034,0035,0041,
0101,0038,0054,0052,
0101,0038,0054,0052,
0094,0038,0054,0052,
0094,0038,0054,0052,
0094,0038,0054,0052,
0097,0039,0050,0049,
0097,0039,0050,0049,
0090,0039,0048,0049,
0087,0038,0048,0044,
0086,0035,0048,0044,
0086,0035,0048,0044,
0086,0038,0046,0047,
0086,0038,0046,0047,
0086,0038,0046,0047,
0088,0039,0045,0048,
0088,0039,0045,0048,
0089,0039,0045,0051,
0088,0037,0049,0048,
0088,0037,0049,0048,
0088,0037,0047,0048,
