delta1,delta2,delta3,delta4
0084,0017,0028,0031,
0084,0017,0028,0031,
0080,0017,0030,0031,
0080,0023,0028,0033,
0080,0023,0028,0033,
0083,0023,0026,0033,
0081,0023,0026,0032,
0081,0023,0026,0032,
0081,0020,0030,0032,
0080,0018,0029,0030,
0080,0018,0029,0030,
0080,0018,0028,0030,
0079,0019,0028,0028,
0079,0019,0028,0028,
0079,0019,0030,0028,
0080,0020,0028,0032,
0080,0020,0028,0032,
0082,0020,0025,0032,
0082,0020,0025,0031,
0082,0020,0025,0031,
0082,0020,0029,0031,
0080,0017,0029,0029,
0080,0017,0029,0029,
0080,0017,0031,0029,
0084,0018,0028,0032,
0084,0018,0028,0032,
0084,0018,0028,0032,
0087,0018,0030,0029,
0087,0018,0030,0029,
0087,0018,0030,0029,
