delta1,delta2,delta3,delta4
0082,0035,0044,0045,
0080,0032,0044,0043,
0080,0032,0044,0043,
0080,0032,0043,0043,
0078,0031,0043,0045,
0078,0032,0043,0045,
0078,0032,0042,0045,
0080,0032,0042,0045,
0080,0032,0042,0045,
0080,0032,0043,0045,
0079,0031,0043,0042,
0079,0031,0043,0042,
0079,0031,0043,0042,
0079,0031,0040,0041,
0079,0031,0040,0041,
0075,0031,0040,0041,
0075,0033,0042,0045,
0075,0033,0042,0045,
0076,0033,0040,0045,
0075,0033,0040,0045,
0075,0033,0040,0045,
0072,0033,0041,0043,
0072,0029,0041,0043,
0072,0031,0041,0043,
0073,0031,0041,0043,
0075,0034,0040,0041,
0075,0034,0040,0041,
0075,0034,0040,0041,
0072,0033,0041,0044,
0072,0033,0041,0044,
