delta1,delta2,delta3,delta4
0065,0023,0036,0039,
0065,0023,0038,0039,
0067,0027,0032,0038,
0067,0027,0032,0038,
0066,0027,0032,0038,
0066,0026,0034,0040,
0066,0026,0034,0040,
0066,0026,0034,0036,
0065,0025,0034,0036,
0065,0025,0034,0036,
0065,0025,0034,0036,
0063,0023,0034,0036,
0063,0023,0034,0036,
0063,0023,0038,0036,
0063,0024,0033,0032,
0063,0024,0033,0032,
0063,0024,0033,0032,
0063,0023,0036,0038,
0063,0023,0036,0038,
0063,0023,0031,0038,
0062,0024,0031,0036,
0062,0024,0031,0036,
0062,0024,0033,0036,
0063,0025,0033,0039,
0063,0025,0033,0039,
0063,0025,0034,0039,
0064,0027,0033,0036,
0064,0027,0033,0036,
0067,0027,0033,0036,
0067,0024,0033,0034,
