delta1,delta2,delta3,delta4
0082,0017,0032,0032,
0082,0017,0032,0032,
0082,0017,0029,0032,
0082,0022,0029,0033,
0082,0022,0029,0033,
0082,0022,0029,0033,
0079,0019,0028,0030,
0079,0019,0028,0030,
0079,0019,0028,0030,
0079,0022,0029,0034,
0079,0022,0029,0034,
0080,0023,0029,0034,
0079,0020,0029,0028,
0079,0020,0029,0028,
0079,0020,0034,0028,
0082,0018,0033,0032,
0082,0018,0033,0032,
0081,0018,0033,0032,
0077,0019,0031,0032,
0077,0019,0031,0032,
0076,0018,0030,0031,
0081,0017,0033,0028,
0081,0017,0033,0028,
0082,0017,0029,0028,
0081,0019,0029,0030,
0081,0019,0029,0030,
0081,0019,0030,0030,
0079,0018,0030,0031,
0079,0018,0030,0031,
0079,0018,0031,0031,
