delta1,delta2,delta3,delta4
0060,0022,0033,0032,
0060,0022,0033,0032,
0060,0022,0034,0032,
0061,0026,0032,0037,
0061,0026,0032,0037,
0061,0024,0032,0036,
0058,0018,0037,0033,
0058,0017,0037,0033,
0058,0017,0035,0033,
0062,0023,0034,0032,
0062,0023,0034,0032,
0062,0023,0034,0032,
0061,0023,0033,0034,
0061,0023,0033,0034,
0061,0023,0033,0034,
0062,0020,0035,0034,
0062,0020,0035,0034,
0062,0020,0035,0034,
0061,0025,0031,0035,
0061,0025,0031,0035,
0061,0024,0031,0035,
0061,0019,0032,0033,
0061,0019,0032,0033,
0061,0019,0034,0033,
0060,0020,0034,0034,
0060,0020,0034,0034,
0060,0020,0032,0034,
0063,0021,0032,0035,
0063,0021,0032,0035,
0063,0021,0034,0035,
