delta1,delta2,delta3,delta4
0085,0037,0046,0047,
0085,0037,0046,0047,
0083,0037,0046,0047,
0079,0039,0046,0045,
0080,0039,0046,0045,
0080,0039,0046,0045,
0088,0042,0046,0052,
0088,0042,0046,0052,
0084,0041,0045,0053,
0084,0040,0047,0049,
0084,0040,0047,0049,
0082,0040,0048,0049,
0082,0040,0045,0051,
0082,0040,0045,0051,
0081,0040,0045,0054,
0075,0037,0047,0049,
0075,0037,0047,0049,
0075,0037,0048,0049,
0084,0037,0046,0052,
0084,0037,0046,0052,
0084,0037,0046,0052,
0084,0037,0049,0049,
0084,0037,0049,0049,
0084,0037,0047,0049,
0081,0039,0047,0050,
0081,0039,0047,0050,
0081,0040,0048,0050,
0085,0039,0048,0053,
0085,0039,0048,0053,
0087,0039,0047,0051,
