delta1,delta2,delta3,delta4
0072,0020,0029,0032,
0079,0020,0029,0032,
0077,0020,0029,0032,
0077,0020,0029,0032,
0077,0020,0029,0032,
0078,0022,0029,0033,
0078,0022,0029,0033,
0078,0022,0029,0033,
0076,0017,0033,0032,
0076,0019,0033,0032,
0076,0019,0029,0032,
0074,0020,0028,0034,
0074,0020,0028,0034,
0069,0020,0026,0034,
0069,0023,0026,0032,
0069,0023,0026,0032,
0066,0023,0028,0029,
0066,0020,0024,0029,
0066,0020,0024,0029,
0067,0020,0024,0030,
0069,0021,0027,0028,
0069,0021,0027,0028,
0069,0021,0027,0028,
0071,0021,0027,0033,
0071,0021,0027,0033,
0077,0021,0028,0034,
0072,0018,0028,0028,
0072,0018,0028,0028,
0072,0018,0026,0028,
0078,0022,0026,0032,
