delta1,delta2,delta3,delta4
0070,0023,0035,0036,
0070,0023,0035,0036,
0077,0027,0029,0038,
0077,0027,0029,0038,
0075,0027,0029,0039,
0075,0024,0035,0037,
0075,0024,0035,0037,
0077,0024,0036,0037,
0078,0028,0036,0042,
0078,0028,0036,0042,
0078,0028,0036,0040,
0076,0026,0036,0038,
0076,0026,0036,0038,
0076,0025,0036,0038,
0073,0024,0035,0037,
0073,0024,0035,0037,
0073,0024,0035,0037,
0079,0029,0033,0037,
0079,0029,0033,0037,
0079,0029,0033,0037,
0078,0026,0034,0039,
0078,0026,0034,0039,
0078,0026,0034,0039,
0080,0029,0034,0040,
0080,0029,0034,0040,
0076,0029,0035,0040,
0073,0027,0033,0034,
0073,0027,0033,0034,
0073,0027,0033,0034,
0077,0023,0034,0035,
