delta1,delta2,delta3,delta4
0065,0022,0034,0036,
0066,0030,0033,0033,
0066,0030,0033,0033,
0066,0030,0033,0033,
0066,0028,0035,0040,
0066,0028,0035,0040,
0065,0028,0033,0040,
0065,0026,0033,0040,
0065,0026,0033,0040,
0066,0026,0035,0040,
0063,0025,0032,0035,
0063,0025,0032,0035,
0063,0025,0032,0035,
0061,0022,0034,0033,
0061,0022,0034,0033,
0061,0022,0032,0033,
0065,0023,0032,0037,
0065,0023,0032,0037,
0065,0023,0034,0037,
0062,0026,0033,0036,
0062,0026,0033,0036,
0062,0026,0033,0036,
0062,0026,0032,0036,
0062,0026,0032,0036,
0067,0026,0030,0036,
0067,0028,0030,0035,
0067,0028,0030,0035,
0068,0028,0031,0035,
0064,0021,0035,0037,
0064,0021,0035,0037,
