delta1,delta2,delta3,delta4
0069,0023,0031,0035,
0070,0023,0031,0035,
0070,0023,0031,0035,
0070,0023,0033,0035,
0069,0025,0033,0034,
0069,0025,0033,0034,
0069,0025,0036,0034,
0072,0025,0036,0035,
0072,0025,0036,0035,
0073,0025,0036,0035,
0070,0021,0035,0036,
0070,0021,0035,0036,
0070,0021,0035,0036,
0077,0022,0034,0039,
0077,0022,0034,0039,
0075,0022,0034,0039,
0075,0026,0036,0035,
0075,0026,0036,0035,
0076,0026,0030,0035,
0074,0023,0030,0034,
0074,0023,0030,0034,
0074,0023,0037,0034,
0078,0031,0034,0037,
0078,0031,0034,0037,
0077,0031,0034,0037,
0074,0024,0035,0038,
0074,0024,0035,0038,
0074,0024,0035,0038,
0076,0025,0035,0039,
0076,0025,0035,0039,
