delta1,delta2,delta3,delta4
0062,0019,0027,0031,
0060,0019,0029,0030,
0060,0020,0030,0028,
0060,0020,0030,0028,
0061,0020,0031,0028,
0064,0020,0029,0031,
0064,0020,0029,0031,
0064,0020,0029,0031,
0063,0020,0032,0028,
0063,0020,0032,0028,
0063,0020,0026,0028,
0065,0023,0026,0029,
0064,0022,0025,0028,
0065,0022,0028,0028,
0065,0021,0029,0031,
0065,0021,0029,0031,
0066,0021,0028,0031,
0066,0022,0027,0031,
0066,0022,0027,0031,
0063,0022,0027,0034,
0063,0023,0029,0031,
0063,0023,0029,0031,
0068,0023,0027,0031,
0060,0018,0027,0030,
0060,0018,0027,0030,
0060,0018,0027,0030,
0062,0020,0027,0028,
0062,0020,0027,0028,
0062,0020,0030,0028,
0065,0021,0029,0030,
