delta1,delta2,delta3,delta4
0073,0031,0043,0048,
0073,0031,0043,0048,
0072,0031,0043,0048,
0068,0032,0042,0044,
0068,0032,0042,0044,
0068,0032,0042,0044,
0072,0034,0042,0047,
0072,0034,0042,0047,
0073,0037,0046,0047,
0074,0036,0046,0046,
0074,0036,0046,0046,
0075,0036,0045,0046,
0076,0039,0045,0052,
0076,0039,0045,0052,
0076,0039,0047,0051,
0075,0036,0046,0042,
0075,0036,0046,0042,
0075,0036,0046,0042,
0075,0037,0044,0044,
0075,0037,0044,0044,
0076,0037,0044,0044,
0073,0031,0044,0049,
0073,0031,0044,0049,
0073,0031,0044,0049,
0076,0037,0044,0048,
0076,0037,0044,0048,
0076,0037,0044,0048,
0075,0041,0045,0050,
0075,0041,0045,0050,
0067,0038,0045,0049,
