delta1,delta2,delta3,delta4
0076,0019,0032,0031,
0076,0019,0032,0031,
0078,0018,0028,0029,
0078,0018,0028,0029,
0078,0018,0028,0029,
0077,0020,0033,0026,
0077,0020,0033,0026,
0077,0020,0033,0026,
0077,0021,0030,0031,
0077,0021,0030,0031,
0073,0021,0029,0031,
0073,0021,0029,0035,
0073,0021,0029,0035,
0080,0021,0029,0033,
0078,0018,0029,0032,
0078,0018,0029,0032,
0078,0018,0032,0032,
0077,0021,0031,0032,
0077,0021,0031,0032,
0077,0021,0028,0031,
0074,0020,0028,0031,
0074,0020,0028,0031,
0074,0020,0030,0031,
0076,0019,0030,0034,
0076,0019,0030,0034,
0076,0019,0029,0034,
0080,0021,0029,0033,
0080,0021,0029,0033,
0081,0021,0032,0033,
0081,0022,0032,0034,
