delta1,delta2,delta3,delta4
0081,0019,0028,0028,
0077,0019,0030,0029,
0077,0019,0030,0029,
0077,0019,0029,0029,
0082,0018,0028,0030,
0082,0018,0028,0030,
0082,0018,0028,0030,
0082,0017,0028,0030,
0082,0017,0028,0030,
0082,0017,0027,0030,
0084,0021,0026,0031,
0084,0021,0026,0031,
0083,0021,0026,0031,
0077,0015,0028,0030,
0077,0015,0028,0030,
0077,0015,0029,0030,
0083,0019,0026,0030,
0083,0019,0026,0030,
0082,0019,0026,0034,
0079,0018,0027,0030,
0079,0018,0027,0030,
0079,0018,0026,0030,
0080,0020,0026,0031,
0080,0020,0026,0031,
0084,0020,0026,0030,
0080,0022,0026,0028,
0080,0022,0026,0028,
0080,0018,0027,0028,
0080,0018,0026,0030,
0080,0018,0026,0030,
