delta1,delta2,delta3,delta4
0080,0022,0033,0032,
0080,0022,0033,0032,
0079,0022,0030,0032,
0079,0018,0030,0034,
0079,0018,0030,0034,
0080,0018,0028,0034,
0074,0021,0027,0032,
0074,0021,0027,0032,
0073,0021,0025,0030,
0073,0018,0025,0030,
0073,0018,0025,0030,
0074,0018,0029,0031,
0075,0020,0032,0029,
0075,0020,0032,0029,
0075,0018,0031,0029,
0073,0018,0031,0030,
0073,0018,0031,0030,
0073,0020,0031,0030,
0074,0020,0029,0031,
0074,0020,0029,0031,
0076,0020,0025,0031,
0071,0016,0025,0030,
0071,0016,0025,0030,
0071,0016,0027,0030,
0074,0019,0027,0031,
0074,0019,0027,0031,
0076,0019,0029,0031,
0072,0019,0029,0029,
0072,0019,0029,0029,
0072,0019,0033,0029,
