delta1,delta2,delta3,delta4
0083,0025,0031,0034,
0083,0025,0031,0034,
0082,0023,0031,0034,
0080,0021,0034,0032,
0080,0021,0034,0032,
0080,0021,0034,0032,
0083,0026,0030,0033,
0083,0026,0030,0033,
0082,0024,0030,0034,
0079,0020,0033,0032,
0079,0020,0033,0032,
0079,0020,0033,0031,
0078,0021,0030,0031,
0078,0021,0030,0031,
0078,0021,0030,0034,
0078,0022,0034,0032,
0078,0022,0034,0032,
0078,0022,0029,0032,
0081,0024,0028,0034,
0081,0024,0028,0034,
0084,0024,0028,0035,
0081,0023,0030,0036,
0081,0023,0030,0036,
0081,0023,0029,0035,
0078,0019,0029,0033,
0078,0019,0029,0033,
0078,0019,0030,0033,
0084,0023,0030,0034,
0084,0023,0030,0034,
0084,0023,0032,0034,
