delta1,delta2,delta3,delta4
0153,0041,0058,0056,
0153,0041,0058,0056,
0153,0041,0057,0056,
0155,0042,0054,0059,
0155,0042,0054,0059,
0154,0042,0054,0059,
0154,0044,0054,0057,
0154,0044,0054,0057,
0154,0044,0056,0057,
0154,0045,0056,0061,
0154,0045,0056,0061,
0152,0047,0055,0061,
0150,0042,0053,0059,
0150,0042,0053,0059,
0150,0042,0052,0059,
0150,0045,0052,0059,
0150,0045,0052,0059,
0150,0041,0052,0059,
0146,0038,0052,0055,
0146,0038,0052,0055,
0146,0038,0053,0055,
0146,0044,0050,0060,
0146,0044,0050,0060,
0145,0043,0050,0058,
0141,0040,0051,0056,
0141,0040,0051,0056,
0141,0040,0051,0056,
0139,0040,0051,0054,
0139,0040,0051,0054,
0139,0040,0053,0054,
