delta1,delta2,delta3,delta4
0076,0036,0041,0047,
0076,0036,0041,0047,
0076,0031,0042,0042,
0076,0032,0042,0042,
0076,0032,0044,0042,
0077,0035,0041,0045,
0077,0035,0041,0045,
0077,0035,0040,0045,
0076,0036,0040,0045,
0076,0036,0040,0045,
0076,0036,0044,0045,
0077,0036,0043,0044,
0077,0036,0043,0044,
0077,0036,0043,0044,
0074,0033,0042,0045,
0074,0033,0042,0045,
0074,0033,0042,0045,
0074,0032,0042,0042,
0074,0032,0042,0042,
0076,0032,0037,0042,
0073,0029,0037,0046,
0073,0029,0037,0046,
0073,0029,0042,0046,
0077,0035,0042,0046,
0077,0035,0042,0046,
0077,0035,0040,0048,
0074,0034,0040,0046,
0074,0034,0040,0046,
0074,0034,0042,0046,
0072,0031,0042,0044,
