delta1,delta2,delta3,delta4
0064,0021,0028,0029,
0064,0021,0029,0029,
0066,0016,0028,0030,
0066,0016,0028,0030,
0066,0016,0028,0032,
0066,0020,0028,0032,
0066,0020,0028,0032,
0066,0020,0028,0032,
0067,0019,0026,0028,
0067,0019,0026,0028,
0063,0019,0026,0028,
0062,0017,0027,0030,
0062,0017,0027,0030,
0062,0017,0027,0030,
0062,0019,0027,0023,
0062,0019,0027,0023,
0062,0019,0029,0023,
0063,0020,0029,0028,
0063,0020,0029,0028,
0063,0020,0028,0028,
0067,0021,0028,0031,
0067,0021,0028,0031,
0068,0018,0029,0031,
0063,0018,0027,0033,
0063,0018,0027,0033,
0063,0018,0027,0033,
0063,0018,0028,0029,
0063,0018,0028,0029,
0063,0018,0029,0029,
0061,0019,0029,0029,
