delta1,delta2,delta3,delta4
0067,0027,0038,0034,
0067,0027,0037,0034,
0064,0024,0036,0038,
0064,0024,0036,0038,
0064,0024,0036,0038,
0062,0024,0036,0035,
0062,0024,0036,0035,
0061,0023,0030,0034,
0066,0026,0030,0037,
0066,0026,0030,0037,
0069,0028,0034,0040,
0066,0024,0035,0031,
0066,0024,0035,0031,
0066,0024,0034,0031,
0066,0027,0034,0032,
0066,0027,0034,0032,
0066,0027,0036,0032,
0064,0026,0032,0031,
0064,0026,0032,0031,
0064,0026,0031,0031,
0064,0022,0031,0036,
0064,0022,0031,0036,
0064,0022,0034,0036,
0064,0027,0033,0035,
0064,0027,0033,0035,
0064,0027,0033,0035,
0067,0026,0031,0038,
0067,0026,0031,0038,
0067,0026,0031,0038,
0065,0022,0031,0036,
