delta1,delta2,delta3,delta4
0079,0039,0048,0047,
0079,0039,0046,0047,
0078,0037,0046,0052,
0078,0037,0046,0052,
0078,0037,0046,0050,
0080,0041,0046,0050,
0080,0041,0046,0050,
0080,0041,0046,0050,
0091,0038,0051,0053,
0091,0038,0051,0053,
0091,0038,0049,0053,
0099,0045,0049,0054,
0099,0045,0049,0054,
0101,0045,0052,0054,
0096,0051,0052,0059,
0096,0051,0052,0059,
0096,0045,0052,0059,
0094,0040,0049,0054,
0094,0040,0049,0054,
0094,0040,0049,0054,
0090,0042,0050,0053,
0090,0042,0050,0053,
0090,0042,0048,0053,
0092,0040,0048,0054,
0092,0040,0048,0054,
0092,0040,0055,0054,
0090,0041,0052,0055,
0090,0041,0052,0055,
0090,0041,0049,0054,
0090,0040,0049,0054,
