delta1,delta2,delta3,delta4
0075,0029,0033,0035,
0075,0029,0033,0035,
0075,0026,0034,0035,
0076,0026,0034,0039,
0076,0026,0034,0039,
0076,0026,0035,0037,
0078,0026,0032,0037,
0078,0026,0032,0037,
0078,0029,0031,0039,
0075,0025,0031,0032,
0075,0025,0031,0032,
0075,0025,0034,0032,
0074,0022,0033,0030,
0074,0022,0033,0030,
0074,0022,0032,0030,
0074,0022,0028,0033,
0074,0022,0028,0033,
0074,0022,0028,0033,
0074,0021,0035,0035,
0074,0021,0035,0035,
0074,0021,0031,0035,
0074,0024,0031,0036,
0074,0024,0031,0036,
0071,0021,0033,0037,
0071,0021,0032,0032,
0071,0021,0032,0032,
0072,0022,0029,0032,
0072,0026,0029,0034,
0072,0026,0029,0034,
0076,0026,0030,0037,
