delta1,delta2,delta3,delta4
0066,0033,0040,0042,
0063,0034,0040,0040,
0063,0034,0040,0040,
0063,0034,0043,0040,
0059,0031,0043,0044,
0059,0032,0043,0044,
0059,0032,0042,0044,
0063,0033,0042,0042,
0063,0033,0042,0042,
0063,0033,0043,0042,
0064,0031,0045,0044,
0064,0035,0045,0044,
0064,0035,0043,0044,
0065,0035,0042,0043,
0065,0030,0042,0043,
0065,0030,0042,0043,
0064,0032,0041,0046,
0064,0032,0041,0046,
0064,0032,0041,0046,
0061,0031,0041,0042,
0061,0031,0041,0042,
0061,0031,0043,0042,
0062,0034,0041,0044,
0062,0034,0041,0044,
0062,0034,0041,0044,
0063,0032,0045,0042,
0063,0032,0045,0042,
0063,0032,0045,0042,
0069,0034,0045,0044,
0069,0034,0045,0044,
