delta1,delta2,delta3,delta4
0075,0020,0028,0032,
0075,0020,0028,0032,
0075,0020,0028,0031,
0074,0020,0028,0031,
0074,0020,0028,0031,
0074,0020,0032,0032,
0074,0021,0033,0032,
0074,0021,0033,0032,
0074,0021,0031,0032,
0076,0024,0028,0031,
0076,0024,0028,0031,
0076,0024,0028,0031,
0074,0017,0033,0030,
0074,0017,0033,0030,
0074,0017,0029,0030,
0077,0019,0029,0030,
0077,0019,0029,0030,
0077,0019,0031,0030,
0087,0020,0031,0031,
0087,0020,0031,0031,
0084,0020,0032,0031,
0083,0027,0028,0033,
0083,0027,0028,0033,
0082,0024,0028,0035,
0071,0017,0031,0030,
0071,0017,0031,0030,
0071,0017,0027,0030,
0072,0019,0027,0031,
0072,0019,0027,0031,
0074,0019,0030,0031,
