delta1,delta2,delta3,delta4
0085,0031,0040,0044,
0088,0035,0040,0048,
0088,0035,0040,0048,
0085,0041,0044,0047,
0085,0037,0043,0047,
0085,0037,0043,0047,
0087,0037,0043,0048,
0085,0033,0045,0046,
0085,0033,0045,0046,
0085,0033,0045,0046,
0086,0035,0042,0043,
0086,0035,0042,0043,
0086,0035,0042,0043,
0087,0032,0043,0046,
0087,0032,0043,0046,
0087,0032,0043,0046,
0082,0030,0043,0046,
0082,0030,0043,0046,
0081,0030,0045,0045,
0081,0034,0043,0045,
0081,0034,0043,0045,
0083,0034,0043,0045,
0084,0035,0045,0042,
0084,0035,0045,0042,
0084,0035,0043,0042,
0082,0032,0043,0045,
0082,0032,0043,0045,
0082,0032,0042,0045,
0083,0037,0042,0041,
0083,0037,0042,0041,
