delta1,delta2,delta3,delta4
0080,0035,0040,0044,
0078,0034,0040,0039,
0078,0034,0040,0039,
0076,0034,0040,0039,
0076,0031,0040,0040,
0076,0031,0040,0040,
0076,0031,0040,0040,
0078,0036,0038,0045,
0078,0036,0038,0045,
0078,0033,0038,0045,
0077,0027,0045,0041,
0077,0027,0045,0041,
0077,0027,0041,0041,
0081,0030,0041,0041,
0081,0030,0041,0041,
0078,0034,0041,0041,
0077,0029,0041,0043,
0077,0029,0041,0043,
0077,0029,0040,0043,
0077,0031,0040,0041,
0077,0031,0040,0041,
0079,0031,0040,0041,
0083,0035,0040,0047,
0083,0035,0040,0047,
0080,0035,0040,0048,
0080,0034,0040,0043,
0080,0034,0040,0043,
0080,0034,0040,0043,
0077,0029,0041,0042,
0077,0029,0041,0042,
