delta1,delta2,delta3,delta4
0087,0038,0044,0048,
0087,0036,0049,0048,
0088,0036,0045,0051,
0088,0036,0045,0051,
0090,0038,0045,0051,
0089,0038,0046,0047,
0089,0038,0046,0047,
0089,0038,0044,0047,
0090,0039,0044,0049,
0090,0039,0044,0049,
0089,0039,0044,0049,
0084,0035,0043,0048,
0084,0031,0043,0048,
0084,0031,0042,0048,
0086,0036,0042,0048,
0086,0036,0042,0048,
0086,0036,0043,0047,
0085,0036,0043,0047,
0085,0036,0043,0047,
0078,0036,0044,0045,
0078,0031,0044,0044,
0078,0031,0044,0044,
0077,0031,0041,0043,
0077,0034,0041,0043,
0077,0034,0041,0043,
0083,0037,0043,0047,
0085,0039,0043,0050,
0085,0039,0043,0050,
0086,0038,0043,0050,
0082,0035,0043,0046,
