delta1,delta2,delta3,delta4
0069,0030,0030,0042,
0069,0030,0030,0042,
0068,0033,0036,0042,
0066,0026,0038,0037,
0066,0026,0038,0037,
0066,0026,0038,0037,
0067,0026,0038,0037,
0068,0026,0038,0037,
0068,0026,0037,0037,
0071,0025,0037,0040,
0070,0024,0036,0039,
0070,0024,0036,0039,
0071,0027,0034,0038,
0071,0027,0034,0038,
0071,0027,0034,0038,
0068,0023,0036,0037,
0068,0023,0036,0037,
0068,0023,0036,0037,
0065,0026,0038,0037,
0065,0026,0038,0037,
0065,0026,0039,0037,
0070,0023,0037,0036,
0070,0023,0037,0036,
0070,0023,0036,0036,
0070,0028,0036,0040,
0070,0028,0036,0040,
0070,0028,0037,0040,
0070,0028,0035,0039,
0070,0028,0035,0039,
0070,0028,0035,0039,
