delta1,delta2,delta3,delta4
0061,0019,0027,0029,
0063,0020,0027,0029,
0063,0020,0027,0029,
0064,0021,0026,0029,
0063,0017,0026,0028,
0063,0017,0026,0028,
0063,0017,0028,0028,
0063,0018,0029,0027,
0063,0018,0029,0027,
0063,0018,0029,0027,
0063,0023,0025,0031,
0063,0023,0025,0031,
0065,0023,0025,0031,
0063,0018,0027,0029,
0063,0018,0027,0029,
0063,0018,0027,0029,
0064,0018,0026,0033,
0064,0018,0026,0033,
0068,0018,0026,0030,
0068,0019,0025,0030,
0068,0019,0025,0030,
0067,0019,0025,0030,
0067,0019,0031,0028,
0067,0019,0031,0028,
0069,0019,0027,0028,
0067,0020,0026,0032,
0067,0020,0026,0032,
0067,0020,0026,0030,
0069,0022,0027,0028,
0069,0022,0027,0028,
