delta1,delta2,delta3,delta4
0092,0040,0048,0051,
0092,0040,0048,0051,
0092,0040,0048,0051,
0089,0038,0052,0053,
0089,0038,0052,0053,
0089,0038,0049,0053,
0090,0040,0048,0051,
0090,0040,0048,0051,
0090,0040,0048,0051,
0087,0040,0049,0050,
0087,0040,0049,0050,
0087,0040,0047,0050,
0085,0038,0047,0048,
0085,0038,0047,0048,
0080,0038,0049,0048,
0075,0037,0045,0048,
0075,0037,0045,0048,
0075,0037,0045,0048,
0076,0037,0046,0048,
0076,0037,0046,0048,
0073,0034,0046,0048,
0073,0034,0046,0048,
0073,0034,0046,0048,
0075,0035,0046,0048,
0084,0041,0046,0053,
0084,0041,0046,0053,
0088,0041,0046,0053,
0088,0042,0046,0053,
0088,0042,0046,0053,
0089,0042,0048,0053,
