delta1,delta2,delta3,delta4
0078,0015,0025,0027,
0078,0015,0025,0027,
0078,0015,0025,0027,
0078,0021,0029,0033,
0078,0021,0029,0033,
0075,0020,0029,0033,
0075,0019,0028,0030,
0075,0019,0028,0030,
0077,0019,0023,0030,
0077,0022,0023,0029,
0077,0022,0023,0029,
0078,0021,0025,0029,
0076,0018,0029,0028,
0076,0018,0029,0028,
0076,0018,0028,0028,
0078,0020,0028,0030,
0078,0020,0028,0030,
0080,0020,0027,0030,
0076,0015,0027,0029,
0076,0015,0027,0029,
0076,0015,0032,0029,
0079,0017,0030,0030,
0079,0017,0030,0030,
0079,0017,0030,0030,
0079,0017,0026,0026,
0079,0017,0026,0026,
0079,0017,0026,0026,
0080,0017,0026,0030,
0080,0017,0026,0030,
0077,0017,0026,0030,
