delta1,delta2,delta3,delta4
0087,0042,0047,0051,
0088,0042,0047,0052,
0088,0037,0049,0049,
0088,0037,0049,0049,
0088,0037,0046,0049,
0087,0038,0046,0051,
0087,0038,0046,0051,
0087,0038,0046,0051,
0087,0041,0046,0051,
0087,0041,0046,0051,
0087,0041,0051,0051,
0090,0042,0051,0054,
0090,0042,0051,0054,
0094,0040,0052,0054,
0091,0037,0052,0052,
0091,0037,0052,0052,
0090,0037,0052,0052,
0090,0041,0051,0052,
0090,0041,0051,0052,
0092,0041,0050,0052,
0082,0035,0043,0050,
0082,0035,0043,0050,
0082,0035,0043,0050,
0084,0037,0045,0049,
0084,0037,0045,0049,
0084,0038,0044,0049,
0080,0034,0044,0050,
0080,0034,0044,0050,
0080,0034,0046,0050,
0090,0035,0047,0049,
