delta1,delta2,delta3,delta4
0081,0034,0044,0044,
0081,0034,0044,0044,
0081,0034,0044,0044,
0082,0036,0044,0048,
0082,0036,0044,0048,
0071,0036,0044,0045,
0070,0032,0044,0045,
0070,0032,0044,0045,
0070,0032,0044,0046,
0075,0031,0044,0046,
0075,0031,0044,0046,
0075,0031,0045,0046,
0077,0038,0044,0043,
0077,0038,0044,0043,
0078,0038,0044,0043,
0087,0035,0047,0048,
0087,0035,0047,0048,
0088,0035,0048,0048,
0082,0036,0046,0044,
0082,0036,0046,0044,
0082,0036,0045,0044,
0085,0036,0045,0047,
0085,0036,0045,0047,
0085,0036,0050,0047,
0094,0037,0048,0047,
0094,0037,0048,0047,
0094,0040,0047,0047,
0092,0037,0047,0048,
0092,0037,0047,0048,
0092,0037,0044,0048,
