delta1,delta2,delta3,delta4
0087,0022,0034,0032,
0087,0022,0034,0032,
0087,0022,0032,0032,
0086,0021,0031,0032,
0086,0021,0031,0032,
0086,0021,0030,0032,
0087,0023,0030,0033,
0087,0023,0030,0033,
0087,0023,0033,0033,
0088,0020,0033,0033,
0088,0020,0033,0033,
0090,0020,0030,0033,
0089,0022,0030,0033,
0089,0022,0030,0033,
0089,0022,0033,0033,
0089,0020,0033,0034,
0089,0020,0033,0034,
0089,0020,0035,0034,
0092,0024,0035,0034,
0092,0024,0035,0034,
0095,0024,0033,0034,
0094,0021,0033,0033,
0094,0021,0033,0033,
0092,0021,0034,0033,
0086,0020,0034,0032,
0086,0021,0034,0032,
0086,0021,0032,0032,
0087,0021,0032,0033,
0087,0020,0032,0033,
0087,0020,0035,0033,
