delta1,delta2,delta3,delta4
0080,0026,0032,0037,
0077,0026,0032,0040,
0076,0025,0032,0037,
0076,0025,0032,0037,
0076,0025,0030,0037,
0076,0023,0030,0039,
0076,0023,0030,0039,
0076,0023,0033,0039,
0076,0025,0034,0035,
0076,0025,0034,0035,
0076,0025,0035,0035,
0075,0022,0034,0034,
0075,0022,0034,0034,
0075,0022,0034,0034,
0079,0022,0036,0038,
0079,0022,0036,0038,
0078,0022,0034,0038,
0077,0022,0034,0035,
0077,0022,0034,0035,
0076,0022,0036,0035,
0074,0024,0035,0037,
0074,0024,0035,0037,
0074,0024,0035,0037,
0074,0029,0035,0037,
0074,0029,0035,0037,
0078,0029,0035,0037,
0076,0025,0033,0036,
0076,0025,0033,0036,
0076,0025,0033,0036,
0073,0019,0033,0037,
